timestamp,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2021090300,2112.0,2570.0,703.0,2346.0,1182.0,1570.0,1377.0,2468.0,1832.0,1143.0,1343.0,1032.0,2447.0,644.0,5414.0,1849.0,569.0,2172.0,747.0,1727.0,1152.0,829.0,1433.0,865.0,1800.0,1015.0,606.0,1129.0,1459.0,3265.0,2908.0,2910.0,8217.0,435.0,70.0,967.0,549.0,3576.0,2138.0,342.0,1315.0,1018.0,538.0,951.0,894.0,3668.0,1065.0,2688.0,1437.0,4416.0,3350.0,2486.0,478.0,999.0,1791.0,1368.0,3944.0,948.0,325.0,3172.0,715.0,1309.0,2926.0,3083.0,871.0,1141.0,4117.0,1910.0,2740.0,1198.0,195.0,1008.0,336.0,467.0,228.0,754.0,249.0,912.0,566.0,1194.0,1485.0,1254.0,873.0,3372.0,953.0,478.0,448.0,2939.0,3476.0,549.0,374.0,2453.0,3657.0,4158.0,5100.0,4951.0,1095.0,2689.0,599.0,771.0,1176.0,328.0,1289.0,1982.0,161.0,439.0,1636.0,6091.0
2021090400,1970.0,2388.0,670.0,2858.0,1050.0,1469.0,1316.0,2450.0,1693.0,1247.0,1318.0,796.0,3442.0,710.0,5490.0,1521.0,563.0,1995.0,984.0,1574.0,1059.0,627.0,1363.0,814.0,1480.0,831.0,617.0,1212.0,1264.0,2972.0,2704.0,2740.0,8961.0,352.0,61.0,930.0,659.0,3574.0,2321.0,329.0,1286.0,902.0,504.0,1086.0,829.0,4174.0,1002.0,2701.0,1016.0,3856.0,3233.0,2348.0,473.0,897.0,1772.0,1190.0,3845.0,949.0,223.0,3042.0,676.0,1320.0,2935.0,3639.0,840.0,1110.0,3905.0,1748.0,2769.0,1175.0,149.0,874.0,356.0,389.0,192.0,614.0,230.0,675.0,504.0,933.0,1257.0,1062.0,919.0,4152.0,873.0,468.0,384.0,2509.0,5309.0,436.0,354.0,2204.0,3785.0,5895.0,4895.0,4645.0,961.0,2618.0,570.0,716.0,1066.0,340.0,1416.0,1740.0,151.0,363.0,1541.0,6884.0
2021090500,2071.0,3076.0,737.0,2355.0,1049.0,1682.0,1433.0,2972.0,1689.0,1390.0,1687.0,938.0,2320.0,692.0,5137.0,1675.0,531.0,1976.0,858.0,1489.0,1058.0,749.0,1784.0,816.0,1742.0,962.0,744.0,1538.0,1394.0,3233.0,2611.0,2964.0,8545.0,359.0,74.0,947.0,504.0,3815.0,2468.0,397.0,1293.0,816.0,717.0,1168.0,880.0,3695.0,985.0,2901.0,842.0,4036.0,3050.0,2226.0,501.0,873.0,1826.0,1450.0,3921.0,967.0,285.0,3262.0,666.0,1295.0,3111.0,2965.0,925.0,1230.0,4012.0,1945.0,2994.0,1719.0,122.0,967.0,394.0,424.0,196.0,672.0,256.0,775.0,510.0,1061.0,1279.0,1100.0,918.0,3219.0,972.0,488.0,419.0,2638.0,6032.0,463.0,355.0,1989.0,4366.0,3860.0,7295.0,5163.0,1008.0,2953.0,624.0,1083.0,900.0,376.0,1328.0,1877.0,176.0,356.0,1612.0,7314.0
2021090600,2393.0,2621.0,821.0,2747.0,1241.0,2382.0,1334.0,2661.0,1991.0,1324.0,1535.0,1077.0,2871.0,809.0,5555.0,1934.0,682.0,2379.0,811.0,1756.0,1060.0,985.0,1481.0,1020.0,1839.0,1164.0,734.0,1384.0,1769.0,3646.0,3636.0,3128.0,8372.0,423.0,69.0,1064.0,474.0,3624.0,2947.0,390.0,1391.0,1188.0,445.0,1049.0,870.0,3660.0,1170.0,3031.0,858.0,4203.0,3074.0,2707.0,595.0,1188.0,1859.0,1428.0,5249.0,1072.0,326.0,3557.0,809.0,1346.0,3255.0,3669.0,1075.0,1264.0,4316.0,2071.0,2948.0,1194.0,160.0,1097.0,314.0,501.0,223.0,895.0,339.0,928.0,620.0,1201.0,1558.0,1395.0,1042.0,2948.0,1105.0,576.0,494.0,3532.0,6404.0,495.0,428.0,2351.0,4636.0,4330.0,7161.0,5523.0,1178.0,3156.0,794.0,761.0,1305.0,337.0,1543.0,2207.0,180.0,442.0,1772.0,6440.0
2021090700,2784.0,2637.0,836.0,2775.0,1309.0,1680.0,1461.0,2618.0,1933.0,1266.0,1479.0,1184.0,3210.0,971.0,5904.0,2225.0,587.0,2325.0,807.0,1773.0,1046.0,940.0,1537.0,1036.0,1964.0,1045.0,735.0,1234.0,1785.0,4757.0,3366.0,3004.0,8188.0,431.0,92.0,1070.0,401.0,4377.0,2399.0,401.0,1369.0,1141.0,447.0,987.0,1066.0,3982.0,1090.0,3401.0,838.0,4665.0,3095.0,13199.0,1201.0,1268.0,1907.0,1333.0,4161.0,1005.0,332.0,6401.0,960.0,1575.0,3404.0,3644.0,1186.0,1307.0,4453.0,2237.0,3115.0,1333.0,153.0,1144.0,306.0,552.0,338.0,1593.0,380.0,1107.0,698.0,1480.0,1727.0,1389.0,1175.0,3110.0,1670.0,550.0,632.0,3748.0,5460.0,594.0,384.0,1908.0,4201.0,5150.0,6100.0,5765.0,1321.0,3084.0,755.0,743.0,1227.0,344.0,1524.0,2258.0,209.0,438.0,1726.0,8430.0
2021090800,2499.0,2514.0,894.0,2696.0,1353.0,1732.0,1449.0,2551.0,2001.0,1341.0,1388.0,1146.0,2945.0,921.0,6159.0,2198.0,666.0,2377.0,799.0,1846.0,1094.0,916.0,1472.0,968.0,1941.0,1080.0,729.0,1241.0,1907.0,5262.0,3473.0,3325.0,7497.0,342.0,167.0,1105.0,433.0,4055.0,2488.0,420.0,1311.0,1098.0,580.0,982.0,1039.0,3725.0,1025.0,3572.0,854.0,4828.0,3356.0,6248.0,597.0,1081.0,1968.0,1375.0,4192.0,1075.0,400.0,4722.0,867.0,1476.0,3281.0,3518.0,1022.0,1227.0,4867.0,2342.0,2900.0,1341.0,112.0,1142.0,322.0,667.0,326.0,1039.0,306.0,1086.0,621.0,1437.0,1840.0,1451.0,1236.0,2938.0,1119.0,532.0,505.0,4100.0,7321.0,554.0,400.0,2028.0,4017.0,4219.0,6304.0,5835.0,1360.0,3426.0,822.0,703.0,1183.0,344.0,1585.0,2441.0,212.0,411.0,1765.0,7055.0
2021090900,2486.0,2704.0,843.0,2808.0,1442.0,1704.0,1453.0,2872.0,2214.0,1302.0,1450.0,1278.0,3164.0,908.0,6650.0,2240.0,835.0,2453.0,1154.0,1923.0,1156.0,915.0,1555.0,1054.0,2158.0,1112.0,754.0,1308.0,2020.0,5409.0,3712.0,3438.0,8770.0,402.0,76.0,1214.0,430.0,4134.0,2439.0,408.0,1439.0,1185.0,726.0,1137.0,997.0,4081.0,1400.0,3134.0,838.0,5146.0,3579.0,4639.0,599.0,994.0,1942.0,1600.0,4578.0,1209.0,304.0,4304.0,856.0,1535.0,3652.0,3506.0,1100.0,1298.0,4367.0,2631.0,2945.0,1441.0,156.0,1447.0,337.0,660.0,280.0,1014.0,389.0,1121.0,720.0,1536.0,16288.0,1675.0,1281.0,3075.0,1245.0,712.0,456.0,3500.0,5431.0,581.0,419.0,2295.0,4301.0,4561.0,6770.0,5622.0,1429.0,3437.0,760.0,776.0,1191.0,408.0,1597.0,2714.0,229.0,752.0,1766.0,6483.0
2021091000,2204.0,2803.0,809.0,2560.0,1343.0,1493.0,1378.0,2903.0,3150.0,1239.0,1390.0,1062.0,2960.0,926.0,7196.0,2113.0,720.0,2287.0,933.0,1620.0,1129.0,806.0,1539.0,960.0,2040.0,1146.0,653.0,1251.0,1563.0,3308.0,3053.0,3537.0,9733.0,401.0,97.0,1084.0,336.0,3542.0,2343.0,424.0,1251.0,1040.0,607.0,953.0,913.0,4426.0,1277.0,3020.0,853.0,4495.0,3809.0,3621.0,564.0,1134.0,1773.0,1454.0,4177.0,885.0,208.0,4032.0,727.0,1500.0,3500.0,3270.0,883.0,1235.0,4147.0,2132.0,2964.0,1297.0,214.0,1109.0,308.0,510.0,234.0,820.0,311.0,909.0,591.0,1417.0,1927.0,2001.0,933.0,4148.0,1138.0,449.0,445.0,3176.0,4311.0,486.0,356.0,2217.0,5305.0,4535.0,5740.0,5110.0,1135.0,2947.0,663.0,856.0,1128.0,321.0,1403.0,2120.0,173.0,409.0,1698.0,5877.0
2021091100,2000.0,2614.0,684.0,2436.0,1143.0,1539.0,1267.0,2521.0,1762.0,1168.0,1399.0,818.0,2654.0,593.0,6391.0,1669.0,503.0,1842.0,783.0,1519.0,1054.0,719.0,1271.0,851.0,1669.0,1403.0,699.0,1092.0,1277.0,3121.0,3119.0,2686.0,7801.0,307.0,65.0,977.0,394.0,3710.0,2216.0,382.0,1235.0,885.0,370.0,865.0,873.0,4469.0,999.0,3996.0,718.0,4135.0,3408.0,2900.0,416.0,938.0,1818.0,2067.0,3708.0,905.0,232.0,3498.0,721.0,1330.0,3075.0,2802.0,879.0,1099.0,4177.0,1843.0,2927.0,1281.0,108.0,981.0,276.0,442.0,215.0,660.0,282.0,715.0,540.0,1139.0,1451.0,1097.0,925.0,3167.0,990.0,445.0,424.0,2708.0,3807.0,427.0,396.0,2155.0,5959.0,4069.0,4917.0,4992.0,1013.0,2877.0,580.0,673.0,967.0,324.0,1280.0,1726.0,181.0,330.0,1620.0,6504.0
2021091200,2034.0,2896.0,783.0,2495.0,1146.0,1560.0,1450.0,2845.0,1774.0,1501.0,1724.0,1015.0,2794.0,796.0,6478.0,1953.0,592.0,1961.0,950.0,1705.0,1103.0,755.0,1634.0,911.0,1686.0,897.0,763.0,1140.0,1468.0,3338.0,3405.0,3054.0,8038.0,338.0,68.0,944.0,439.0,3903.0,2468.0,398.0,1466.0,925.0,613.0,920.0,830.0,4168.0,1171.0,3227.0,812.0,4272.0,3280.0,2810.0,497.0,950.0,2031.0,2310.0,4238.0,872.0,237.0,3483.0,739.0,1381.0,3465.0,2879.0,851.0,1302.0,4239.0,1959.0,2947.0,1292.0,145.0,994.0,263.0,461.0,203.0,684.0,295.0,820.0,535.0,1263.0,1780.0,1242.0,927.0,3603.0,950.0,491.0,542.0,2980.0,3825.0,492.0,405.0,2139.0,5562.0,4030.0,4919.0,5096.0,995.0,2992.0,665.0,844.0,1075.0,286.0,1397.0,1941.0,177.0,429.0,1634.0,6918.0
2021091300,2354.0,2738.0,1030.0,6868.0,1223.0,1655.0,1503.0,2819.0,2041.0,1434.0,1618.0,1328.0,3174.0,904.0,7096.0,2437.0,728.0,2559.0,1110.0,1851.0,1230.0,977.0,1646.0,1045.0,2118.0,1271.0,755.0,1253.0,1715.0,3998.0,4456.0,3227.0,8445.0,375.0,103.0,1158.0,441.0,4077.0,2507.0,447.0,1619.0,1097.0,620.0,1142.0,1224.0,4099.0,1287.0,3176.0,931.0,5499.0,3464.0,3504.0,579.0,1072.0,1920.0,1960.0,4888.0,1050.0,285.0,3986.0,952.0,1524.0,3641.0,3579.0,1030.0,1269.0,4219.0,2280.0,2834.0,1372.0,156.0,1191.0,398.0,527.0,271.0,913.0,371.0,985.0,552.0,1713.0,1919.0,1577.0,1168.0,4510.0,1280.0,581.0,555.0,4171.0,3756.0,613.0,399.0,2033.0,4828.0,4947.0,6377.0,5698.0,1300.0,3203.0,819.0,1146.0,1307.0,316.0,1644.0,2388.0,230.0,420.0,1775.0,6821.0
2021091400,2582.0,2684.0,1114.0,5486.0,1372.0,1826.0,1561.0,2851.0,2114.0,1278.0,1505.0,1416.0,3260.0,886.0,7298.0,2311.0,690.0,2544.0,1180.0,2081.0,1300.0,918.0,1579.0,991.0,2162.0,1170.0,724.0,1183.0,1971.0,4359.0,3854.0,3325.0,8301.0,412.0,159.0,1232.0,434.0,3687.0,2477.0,471.0,1369.0,1237.0,625.0,1258.0,1080.0,3754.0,1184.0,2986.0,1000.0,4995.0,3697.0,3453.0,725.0,1048.0,1914.0,1598.0,4501.0,1064.0,390.0,4316.0,968.0,1468.0,3402.0,4025.0,983.0,1317.0,4322.0,2945.0,2967.0,1569.0,120.0,1513.0,459.0,727.0,292.0,1059.0,353.0,1302.0,620.0,1840.0,1949.0,2035.0,1196.0,3009.0,1377.0,700.0,605.0,3880.0,3413.0,703.0,430.0,1977.0,4268.0,4948.0,8298.0,5922.0,1435.0,3218.0,823.0,994.0,1436.0,353.0,1729.0,2658.0,256.0,445.0,1754.0,6496.0
2021091500,2936.0,2644.0,1015.0,4624.0,1331.0,1941.0,1564.0,2975.0,2068.0,1711.0,1775.0,1356.0,3784.0,929.0,7700.0,2986.0,766.0,2941.0,1012.0,2044.0,1309.0,972.0,1539.0,1712.0,2062.0,1181.0,746.0,1237.0,1886.0,4521.0,4524.0,3517.0,8157.0,395.0,170.0,1435.0,544.0,3834.0,3335.0,396.0,1323.0,1264.0,757.0,1261.0,1149.0,4142.0,1360.0,2993.0,948.0,5738.0,3709.0,4670.0,612.0,1193.0,1858.0,1597.0,4556.0,1166.0,354.0,4991.0,975.0,1804.0,3874.0,4099.0,989.0,1271.0,4366.0,3109.0,3144.0,1356.0,194.0,1289.0,350.0,748.0,398.0,1224.0,431.0,1533.0,644.0,2170.0,2180.0,1773.0,1179.0,3093.0,1350.0,651.0,591.0,4633.0,3494.0,748.0,517.0,2096.0,4502.0,5795.0,6858.0,5769.0,1409.0,3848.0,733.0,913.0,2141.0,1133.0,1867.0,2617.0,291.0,467.0,1896.0,6446.0
2021091600,2620.0,2633.0,970.0,3443.0,1430.0,1874.0,1485.0,3141.0,2055.0,1486.0,1520.0,1342.0,3259.0,910.0,7495.0,2352.0,758.0,2706.0,906.0,1814.0,1390.0,866.0,1702.0,1000.0,2035.0,1167.0,756.0,1149.0,1689.0,4296.0,3897.0,3459.0,7737.0,423.0,115.0,1289.0,490.0,3918.0,4387.0,453.0,1409.0,1157.0,727.0,1262.0,1160.0,3901.0,1198.0,3159.0,992.0,5827.0,4015.0,3637.0,635.0,1275.0,1880.0,1425.0,4451.0,983.0,421.0,4351.0,892.0,1639.0,3823.0,3995.0,998.0,1274.0,4527.0,2974.0,3218.0,1475.0,158.0,1266.0,406.0,800.0,379.0,980.0,370.0,1414.0,655.0,1700.0,2172.0,1569.0,1166.0,4499.0,1153.0,609.0,623.0,4153.0,3414.0,604.0,427.0,3928.0,4576.0,5532.0,7451.0,5666.0,1323.0,4018.0,759.0,833.0,1836.0,369.0,1587.0,2615.0,283.0,488.0,1840.0,6447.0
2021091700,2404.0,2624.0,812.0,3345.0,1326.0,1847.0,1405.0,2696.0,2090.0,1699.0,1544.0,1200.0,3078.0,945.0,6733.0,2088.0,716.0,2382.0,845.0,1853.0,1290.0,924.0,1505.0,906.0,1765.0,1179.0,660.0,1078.0,1540.0,3916.0,3626.0,3194.0,6893.0,479.0,96.0,1231.0,446.0,3519.0,4213.0,437.0,1364.0,1072.0,562.0,1122.0,1045.0,3568.0,1047.0,2911.0,857.0,4983.0,3715.0,3680.0,562.0,1247.0,1717.0,1326.0,4010.0,981.0,292.0,3847.0,794.0,1573.0,3386.0,3525.0,973.0,1267.0,4650.0,2843.0,3015.0,1391.0,140.0,1126.0,305.0,583.0,338.0,821.0,356.0,1128.0,598.0,1760.0,1848.0,1490.0,1125.0,4926.0,1191.0,595.0,490.0,3841.0,3198.0,569.0,573.0,1907.0,4638.0,4933.0,5846.0,5413.0,1271.0,3140.0,632.0,848.0,1658.0,352.0,1483.0,2291.0,219.0,470.0,1857.0,6174.0
2021091800,1810.0,2647.0,711.0,2996.0,1117.0,1601.0,1444.0,2755.0,1635.0,1303.0,1356.0,929.0,2690.0,606.0,5837.0,1697.0,583.0,2136.0,718.0,1505.0,1156.0,773.0,1519.0,848.0,1461.0,1019.0,698.0,1224.0,1286.0,3363.0,2784.0,2705.0,6495.0,404.0,83.0,977.0,353.0,3545.0,3216.0,403.0,1312.0,938.0,687.0,999.0,884.0,3412.0,1006.0,3019.0,689.0,4401.0,3185.0,2350.0,512.0,881.0,1622.0,1113.0,3476.0,916.0,295.0,3217.0,763.0,1372.0,3021.0,3099.0,818.0,1254.0,4324.0,2155.0,2800.0,1510.0,140.0,972.0,307.0,400.0,233.0,696.0,269.0,976.0,537.0,1248.0,1675.0,1184.0,826.0,3465.0,983.0,535.0,419.0,2782.0,3032.0,495.0,411.0,1803.0,4049.0,4025.0,4916.0,4730.0,1040.0,2844.0,625.0,908.0,1099.0,269.0,1656.0,2023.0,215.0,397.0,1534.0,5968.0
2021091900,1829.0,2648.0,825.0,3115.0,1136.0,1635.0,1448.0,2741.0,1687.0,1491.0,1736.0,1075.0,2605.0,687.0,5999.0,1950.0,651.0,2218.0,709.0,1756.0,1146.0,779.0,1509.0,948.0,1584.0,902.0,757.0,1094.0,1425.0,3736.0,3069.0,2979.0,6733.0,450.0,72.0,1038.0,383.0,4232.0,2782.0,448.0,1373.0,998.0,551.0,1084.0,919.0,4026.0,1074.0,2873.0,838.0,4451.0,3262.0,2493.0,588.0,1042.0,1915.0,1148.0,3691.0,868.0,267.0,3293.0,761.0,1440.0,3080.0,3353.0,833.0,1224.0,4384.0,2486.0,3058.0,1366.0,155.0,1009.0,302.0,430.0,284.0,652.0,295.0,916.0,580.0,1400.0,1771.0,1378.0,853.0,4574.0,965.0,583.0,459.0,3217.0,3191.0,491.0,1010.0,1940.0,4836.0,4307.0,5200.0,5238.0,1004.0,2888.0,687.0,778.0,1268.0,308.0,1720.0,2082.0,268.0,427.0,1691.0,6487.0
2021092000,2599.0,4405.0,994.0,3423.0,1420.0,1759.0,1343.0,2999.0,2016.0,1376.0,1701.0,1324.0,3253.0,1023.0,7401.0,2339.0,768.0,2716.0,897.0,1766.0,1254.0,907.0,1491.0,981.0,2019.0,1220.0,739.0,1228.0,1953.0,4016.0,3902.0,3290.0,7036.0,463.0,241.0,1071.0,411.0,3839.0,2966.0,421.0,1449.0,1191.0,586.0,1154.0,1092.0,4270.0,1090.0,2990.0,943.0,6330.0,3646.0,3601.0,684.0,1157.0,1826.0,1335.0,4664.0,1077.0,323.0,4184.0,1030.0,1463.0,3415.0,3637.0,991.0,1406.0,4598.0,2792.0,3186.0,1372.0,147.0,1128.0,447.0,601.0,338.0,1002.0,330.0,1255.0,614.0,1701.0,2064.0,1699.0,1106.0,3091.0,1246.0,585.0,638.0,4167.0,3574.0,673.0,1301.0,1982.0,5283.0,5541.0,6407.0,5716.0,1366.0,3259.0,760.0,874.0,1426.0,381.0,1616.0,2632.0,219.0,469.0,1746.0,5941.0
2021092100,2516.0,2883.0,923.0,3417.0,1615.0,2025.0,1478.0,2780.0,2301.0,1375.0,1462.0,1196.0,3199.0,1061.0,7465.0,2331.0,742.0,2993.0,787.0,1857.0,1143.0,1008.0,1449.0,1001.0,2046.0,1219.0,772.0,1145.0,1778.0,3940.0,3755.0,3361.0,7663.0,447.0,158.0,1276.0,426.0,3857.0,2592.0,449.0,1433.0,1239.0,645.0,1176.0,1065.0,4300.0,1178.0,3668.0,950.0,7151.0,3917.0,3084.0,644.0,1144.0,1991.0,1372.0,4245.0,1091.0,422.0,4158.0,968.0,1530.0,3602.0,3560.0,947.0,1287.0,5252.0,2605.0,3235.0,1378.0,193.0,1418.0,403.0,561.0,361.0,822.0,310.0,1260.0,630.0,1731.0,2594.0,1655.0,1171.0,2962.0,1077.0,608.0,586.0,4044.0,3593.0,617.0,618.0,2028.0,5075.0,5439.0,6682.0,5950.0,1412.0,3287.0,784.0,876.0,1364.0,439.0,1643.0,2597.0,273.0,438.0,2569.0,5644.0
2021092200,2421.0,2681.0,874.0,3564.0,1472.0,1959.0,1432.0,2861.0,2186.0,1313.0,1470.0,1080.0,3292.0,960.0,6845.0,2321.0,712.0,3483.0,854.0,1824.0,1262.0,909.0,1566.0,969.0,2214.0,1167.0,796.0,1248.0,2024.0,3887.0,3659.0,3378.0,8228.0,477.0,120.0,1171.0,403.0,3824.0,2336.0,430.0,1282.0,1368.0,659.0,1566.0,1026.0,4152.0,1013.0,3672.0,870.0,6011.0,3529.0,3444.0,574.0,1149.0,1787.0,1412.0,5381.0,1094.0,365.0,4136.0,980.0,1431.0,3494.0,4379.0,1012.0,1266.0,5068.0,2456.0,3123.0,1480.0,151.0,1368.0,410.0,528.0,313.0,897.0,352.0,1225.0,692.0,1755.0,3177.0,1653.0,1235.0,4244.0,1113.0,576.0,567.0,3989.0,3513.0,646.0,509.0,1874.0,5332.0,5213.0,6439.0,5865.0,1389.0,3252.0,755.0,830.0,1368.0,483.0,1896.0,2492.0,252.0,471.0,1780.0,5468.0
2021092300,2326.0,2506.0,820.0,3539.0,1332.0,1806.0,1418.0,2700.0,2011.0,1317.0,1459.0,1209.0,3233.0,1016.0,7094.0,2311.0,768.0,2763.0,873.0,1746.0,1186.0,943.0,1515.0,1031.0,2211.0,1249.0,819.0,1124.0,1727.0,3630.0,3706.0,3351.0,7825.0,420.0,99.0,1148.0,369.0,3680.0,2265.0,451.0,1322.0,1333.0,681.0,1000.0,1125.0,3814.0,1088.0,3172.0,844.0,5636.0,3299.0,3198.0,567.0,1211.0,1827.0,1394.0,4224.0,1098.0,418.0,3810.0,1003.0,1425.0,3413.0,4130.0,1027.0,1298.0,4618.0,2436.0,2997.0,1342.0,182.0,1299.0,328.0,504.0,265.0,844.0,298.0,1179.0,653.0,1431.0,2137.0,1538.0,1202.0,2979.0,1055.0,535.0,571.0,3918.0,3344.0,671.0,496.0,1844.0,6726.0,5277.0,6840.0,5596.0,1512.0,3165.0,723.0,826.0,1375.0,444.0,1809.0,2493.0,259.0,446.0,1743.0,5749.0
2021092400,2372.0,2487.0,787.0,2683.0,1144.0,1735.0,1281.0,2489.0,1767.0,1262.0,1396.0,1103.0,3110.0,959.0,6092.0,2011.0,831.0,2345.0,837.0,1560.0,1109.0,800.0,1513.0,883.0,1895.0,949.0,626.0,1179.0,1753.0,3401.0,3394.0,3118.0,6732.0,408.0,84.0,1050.0,387.0,3497.0,2276.0,438.0,1308.0,1201.0,608.0,987.0,847.0,3627.0,1044.0,2889.0,871.0,4803.0,3229.0,3069.0,594.0,971.0,1743.0,1229.0,3341.0,957.0,258.0,3659.0,854.0,1338.0,3226.0,3511.0,918.0,1253.0,4429.0,2231.0,2949.0,1222.0,170.0,1219.0,320.0,494.0,264.0,806.0,310.0,1053.0,624.0,1504.0,1948.0,1403.0,1011.0,2936.0,996.0,568.0,494.0,3474.0,3423.0,612.0,546.0,1819.0,4140.0,4491.0,5859.0,5028.0,1308.0,2959.0,699.0,863.0,1224.0,375.0,1617.0,2181.0,206.0,408.0,1632.0,5582.0
2021092500,1937.0,2488.0,751.0,2940.0,1003.0,1523.0,1270.0,2568.0,1651.0,1386.0,1442.0,964.0,2674.0,678.0,5459.0,1996.0,620.0,2230.0,670.0,1449.0,936.0,757.0,1399.0,858.0,1798.0,881.0,722.0,1034.0,1303.0,3040.0,2705.0,2762.0,6676.0,470.0,113.0,997.0,378.0,3577.0,2208.0,393.0,1299.0,923.0,493.0,884.0,887.0,3370.0,1033.0,2992.0,740.0,4243.0,2944.0,2202.0,504.0,1138.0,1688.0,1207.0,3294.0,842.0,302.0,3244.0,825.0,1428.0,3188.0,2869.0,827.0,1254.0,4428.0,1922.0,2904.0,1233.0,160.0,1225.0,279.0,441.0,242.0,749.0,323.0,906.0,582.0,1366.0,1630.0,1213.0,838.0,4083.0,818.0,483.0,446.0,3258.0,3318.0,573.0,482.0,1695.0,3775.0,4360.0,4808.0,4725.0,1053.0,2727.0,673.0,769.0,1222.0,488.0,1438.0,1756.0,211.0,415.0,1582.0,5577.0
2021092600,2015.0,2643.0,736.0,2777.0,1021.0,1661.0,1339.0,2725.0,1672.0,1463.0,1664.0,1104.0,2538.0,924.0,5871.0,1983.0,560.0,2461.0,785.0,1531.0,1057.0,882.0,1537.0,949.0,1889.0,887.0,786.0,1090.0,1376.0,3222.0,2570.0,3114.0,6965.0,452.0,111.0,978.0,445.0,3842.0,2382.0,469.0,1370.0,1043.0,504.0,914.0,837.0,3767.0,1022.0,3189.0,806.0,5231.0,3103.0,2355.0,571.0,1192.0,1795.0,1203.0,3482.0,883.0,298.0,3254.0,879.0,1511.0,3526.0,3068.0,1001.0,1281.0,4305.0,2084.0,3141.0,1314.0,174.0,1378.0,346.0,478.0,250.0,651.0,320.0,920.0,645.0,1180.0,1857.0,1284.0,1010.0,2948.0,972.0,504.0,460.0,3276.0,3326.0,576.0,522.0,1926.0,4797.0,4468.0,5030.0,4895.0,1056.0,2848.0,722.0,896.0,1195.0,386.0,1715.0,1978.0,240.0,396.0,1675.0,6489.0
2021092700,2425.0,2900.0,856.0,2999.0,1362.0,1848.0,1539.0,3068.0,2013.0,1336.0,1560.0,1340.0,3355.0,1203.0,6830.0,2636.0,816.0,2602.0,939.0,1984.0,1209.0,1094.0,1612.0,1043.0,2475.0,1044.0,717.0,1338.0,1840.0,3758.0,3508.0,3545.0,7524.0,436.0,158.0,1186.0,444.0,3938.0,2581.0,480.0,1413.0,1388.0,643.0,1121.0,1068.0,3846.0,1184.0,2938.0,901.0,6173.0,4699.0,3102.0,737.0,1319.0,1942.0,1518.0,4325.0,1123.0,445.0,3776.0,913.0,1605.0,4158.0,4265.0,1020.0,1329.0,4723.0,2595.0,3314.0,1414.0,163.0,1663.0,438.0,616.0,297.0,893.0,397.0,1117.0,647.0,1577.0,2057.0,1611.0,1294.0,3199.0,1282.0,639.0,650.0,4016.0,3534.0,725.0,520.0,2161.0,4867.0,6459.0,6333.0,5544.0,1616.0,3196.0,874.0,968.0,1391.0,477.0,2062.0,2707.0,312.0,413.0,1913.0,5909.0
2021092800,2318.0,2799.0,936.0,3039.0,1317.0,1967.0,1461.0,2782.0,2254.0,1422.0,1408.0,1401.0,3191.0,1061.0,6990.0,2550.0,722.0,2702.0,951.0,1876.0,1150.0,1058.0,1591.0,1334.0,2527.0,1052.0,772.0,1539.0,1917.0,3761.0,3767.0,3556.0,8330.0,481.0,162.0,1366.0,460.0,3675.0,2752.0,431.0,1426.0,1403.0,664.0,1172.0,1094.0,3728.0,1141.0,3251.0,965.0,5249.0,3301.0,3368.0,660.0,1344.0,1950.0,1329.0,4035.0,1441.0,399.0,4118.0,963.0,1571.0,3688.0,3807.0,1019.0,1309.0,6967.0,2624.0,3206.0,1404.0,171.0,1840.0,419.0,524.0,333.0,903.0,498.0,1119.0,753.0,1517.0,2184.0,1713.0,1303.0,4299.0,1151.0,644.0,616.0,4215.0,3274.0,677.0,515.0,2407.0,4407.0,5254.0,6285.0,5810.0,1410.0,3260.0,894.0,1064.0,1311.0,418.0,1777.0,2555.0,324.0,445.0,2051.0,5741.0
